id;name;actions_combination;nb_actions;total_investment;total_profit
773;combinaison_773;[['Action-5', '60.0', '10.2'], ['Action-19', '24.0', '5.04']];2;84.0;15.239999999999998
774;combinaison_774;[['Action-5', '60.0', '10.2'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];3;198.0;35.76
775;combinaison_775;[['Action-5', '60.0', '10.2'], ['Action-20', '114.0', '20.52']];2;174.0;30.72
776;combinaison_776;[['Action-6', '80.0', '20.0']];1;80.0;20.0
777;combinaison_777;[['Action-6', '80.0', '20.0'], ['Action-7', '22.0', '1.54']];2;102.0;21.54
778;combinaison_778;[['Action-6', '80.0', '20.0'], ['Action-7', '22.0', '1.54'], ['Action-8', '26.0', '2.86']];3;128.0;24.4
779;combinaison_779;[['Action-6', '80.0', '20.0'], ['Action-7', '22.0', '1.54'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24']];4;176.0;30.64
780;combinaison_780;[['Action-6', '80.0', '20.0'], ['Action-7', '22.0', '1.54'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18']];5;210.0;39.82
781;combinaison_781;[['Action-6', '80.0', '20.0'], ['Action-7', '22.0', '1.54'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14']];6;252.0;46.96
782;combinaison_782;[['Action-6', '80.0', '20.0'], ['Action-7', '22.0', '1.54'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9']];7;362.0;56.86
783;combinaison_783;[['Action-6', '80.0', '20.0'], ['Action-7', '22.0', '1.54'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74']];8;400.0;65.6
784;combinaison_784;[['Action-6', '80.0', '20.0'], ['Action-7', '22.0', '1.54'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14']];9;414.0;65.74
785;combinaison_785;[['Action-6', '80.0', '20.0'], ['Action-7', '22.0', '1.54'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];10;432.0;66.28
786;combinaison_786;[['Action-6', '80.0', '20.0'], ['Action-7', '22.0', '1.54'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];11;440.0;66.92
787;combinaison_787;[['Action-6', '80.0', '20.0'], ['Action-7', '22.0', '1.54'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];12;444.0;67.4
788;combinaison_788;[['Action-6', '80.0', '20.0'], ['Action-7', '22.0', '1.54'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];13;454.0;68.80000000000001
789;combinaison_789;[['Action-6', '80.0', '20.0'], ['Action-7', '22.0', '1.54'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];14;478.0;73.84000000000002
790;combinaison_790;[['Action-6', '80.0', '20.0'], ['Action-7', '22.0', '1.54'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];15;592.0;94.36000000000001
791;combinaison_791;[['Action-6', '80.0', '20.0'], ['Action-8', '26.0', '2.86']];2;106.0;22.86
792;combinaison_792;[['Action-6', '80.0', '20.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24']];3;154.0;29.1
793;combinaison_793;[['Action-6', '80.0', '20.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18']];4;188.0;38.28
794;combinaison_794;[['Action-6', '80.0', '20.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14']];5;230.0;45.42
795;combinaison_795;[['Action-6', '80.0', '20.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9']];6;340.0;55.32
796;combinaison_796;[['Action-6', '80.0', '20.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74']];7;378.0;64.06
797;combinaison_797;[['Action-6', '80.0', '20.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14']];8;392.0;64.2
798;combinaison_798;[['Action-6', '80.0', '20.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];9;410.0;64.74000000000001
799;combinaison_799;[['Action-6', '80.0', '20.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];10;418.0;65.38000000000001
800;combinaison_800;[['Action-6', '80.0', '20.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];11;422.0;65.86000000000001
801;combinaison_801;[['Action-6', '80.0', '20.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];12;432.0;67.26000000000002
802;combinaison_802;[['Action-6', '80.0', '20.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];13;456.0;72.30000000000003
803;combinaison_803;[['Action-6', '80.0', '20.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];14;570.0;92.82000000000002
804;combinaison_804;[['Action-6', '80.0', '20.0'], ['Action-9', '48.0', '6.24']];2;128.0;26.240000000000002
805;combinaison_805;[['Action-6', '80.0', '20.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18']];3;162.0;35.42
806;combinaison_806;[['Action-6', '80.0', '20.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14']];4;204.0;42.56
807;combinaison_807;[['Action-6', '80.0', '20.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9']];5;314.0;52.46
808;combinaison_808;[['Action-6', '80.0', '20.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74']];6;352.0;61.2
809;combinaison_809;[['Action-6', '80.0', '20.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14']];7;366.0;61.34
810;combinaison_810;[['Action-6', '80.0', '20.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];8;384.0;61.88
811;combinaison_811;[['Action-6', '80.0', '20.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];9;392.0;62.52
812;combinaison_812;[['Action-6', '80.0', '20.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];10;396.0;63.0
813;combinaison_813;[['Action-6', '80.0', '20.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];11;406.0;64.4
814;combinaison_814;[['Action-6', '80.0', '20.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];12;430.0;69.44000000000001
815;combinaison_815;[['Action-6', '80.0', '20.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];13;544.0;89.96000000000001
816;combinaison_816;[['Action-6', '80.0', '20.0'], ['Action-10', '34.0', '9.18']];2;114.0;29.18
817;combinaison_817;[['Action-6', '80.0', '20.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14']];3;156.0;36.32
818;combinaison_818;[['Action-6', '80.0', '20.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9']];4;266.0;46.22
819;combinaison_819;[['Action-6', '80.0', '20.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74']];5;304.0;54.96
820;combinaison_820;[['Action-6', '80.0', '20.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14']];6;318.0;55.1
821;combinaison_821;[['Action-6', '80.0', '20.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];7;336.0;55.64
822;combinaison_822;[['Action-6', '80.0', '20.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];8;344.0;56.28
823;combinaison_823;[['Action-6', '80.0', '20.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];9;348.0;56.76
824;combinaison_824;[['Action-6', '80.0', '20.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];10;358.0;58.16
825;combinaison_825;[['Action-6', '80.0', '20.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];11;382.0;63.199999999999996
826;combinaison_826;[['Action-6', '80.0', '20.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];12;496.0;83.72
827;combinaison_827;[['Action-6', '80.0', '20.0'], ['Action-11', '42.0', '7.14']];2;122.0;27.14
828;combinaison_828;[['Action-6', '80.0', '20.0'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9']];3;232.0;37.04
829;combinaison_829;[['Action-6', '80.0', '20.0'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74']];4;270.0;45.78
830;combinaison_830;[['Action-6', '80.0', '20.0'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14']];5;284.0;45.92
831;combinaison_831;[['Action-6', '80.0', '20.0'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];6;302.0;46.46
832;combinaison_832;[['Action-6', '80.0', '20.0'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];7;310.0;47.1
833;combinaison_833;[['Action-6', '80.0', '20.0'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];8;314.0;47.58
834;combinaison_834;[['Action-6', '80.0', '20.0'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];9;324.0;48.98
835;combinaison_835;[['Action-6', '80.0', '20.0'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];10;348.0;54.019999999999996
836;combinaison_836;[['Action-6', '80.0', '20.0'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];11;462.0;74.53999999999999
837;combinaison_837;[['Action-6', '80.0', '20.0'], ['Action-12', '110.0', '9.9']];2;190.0;29.9
838;combinaison_838;[['Action-6', '80.0', '20.0'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74']];3;228.0;38.64
839;combinaison_839;[['Action-6', '80.0', '20.0'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14']];4;242.0;38.78
840;combinaison_840;[['Action-6', '80.0', '20.0'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];5;260.0;39.32
841;combinaison_841;[['Action-6', '80.0', '20.0'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];6;268.0;39.96
842;combinaison_842;[['Action-6', '80.0', '20.0'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];7;272.0;40.44
843;combinaison_843;[['Action-6', '80.0', '20.0'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];8;282.0;41.839999999999996
844;combinaison_844;[['Action-6', '80.0', '20.0'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];9;306.0;46.879999999999995
845;combinaison_845;[['Action-6', '80.0', '20.0'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];10;420.0;67.39999999999999
846;combinaison_846;[['Action-6', '80.0', '20.0'], ['Action-13', '38.0', '8.74']];2;118.0;28.740000000000002
847;combinaison_847;[['Action-6', '80.0', '20.0'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14']];3;132.0;28.880000000000003
848;combinaison_848;[['Action-6', '80.0', '20.0'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];4;150.0;29.42
849;combinaison_849;[['Action-6', '80.0', '20.0'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];5;158.0;30.060000000000002
850;combinaison_850;[['Action-6', '80.0', '20.0'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];6;162.0;30.540000000000003
851;combinaison_851;[['Action-6', '80.0', '20.0'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];7;172.0;31.94
852;combinaison_852;[['Action-6', '80.0', '20.0'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];8;196.0;36.980000000000004
853;combinaison_853;[['Action-6', '80.0', '20.0'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];9;310.0;57.5
854;combinaison_854;[['Action-6', '80.0', '20.0'], ['Action-14', '14.0', '0.14']];2;94.0;20.14
855;combinaison_855;[['Action-6', '80.0', '20.0'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];3;112.0;20.68
856;combinaison_856;[['Action-6', '80.0', '20.0'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];4;120.0;21.32
857;combinaison_857;[['Action-6', '80.0', '20.0'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];5;124.0;21.8
